DAY_DATE,DIRECTION,SPX_TR,,
3/5/19,FWD,-0.0065,,
3/6/19,FWD,-0.0079,,
3/7/19,FWD,-0.002,,
3/8/19,FWD,0.0147,,
3/11/19,FWD,0.003,,
3/12/19,FWD,0.007,,
3/13/19,FWD,-0.0005,,
3/14/19,FWD,0.005,,
3/15/19,FWD,0.0037,,
3/18/19,FWD,-0.0001,,
3/19/19,FWD,-0.0029,,
3/20/19,FWD,0.0109,,
3/21/19,FWD,-0.0189,,
3/22/19,FWD,-0.0008,,
3/25/19,FWD,0.0072,,
3/26/19,FWD,-0.0046,,
3/27/19,FWD,0.0037,,
3/28/19,FWD,0.0068,,
3/29/19,FWD,0.0116,,
4/1/19,FWD,0.0001,,
4/2/19,FWD,0.0021,,
4/3/19,FWD,0.0023,,
4/4/19,FWD,0.0046,,
4/5/19,FWD,0.0011,,
4/8/19,FWD,-0.0058,,
4/9/19,FWD,0.0036,,
4/10/19,FWD,0.0001,,
4/11/19,FWD,0.0067,,
4/12/19,FWD,-0.0006,,
4/15/19,FWD,0.0005,,
4/16/19,FWD,-0.0022,,
4/17/19,FWD,0.0016,,
4/18/19,FWD,0.001,,
4/22/19,FWD,0.0089,,
4/23/19,FWD,-0.0022,,
4/24/19,FWD,-0.0004,,
4/25/19,FWD,0.0047,,
4/26/19,FWD,0.0011,,
4/29/19,FWD,0.001,,
4/30/19,FWD,-0.0075,,
5/1/19,FWD,-0.0021,,
5/2/19,FWD,0.0097,,
5/3/19,FWD,-0.0044,,
5/6/19,FWD,-0.0165,,
5/7/19,FWD,-0.0016,,
5/8/19,FWD,-0.0027,,
5/9/19,FWD,0.0041,,
5/10/19,FWD,-0.0241,,
5/13/19,FWD,0.0081,,
5/14/19,FWD,0.006,,
5/15/19,FWD,0.0092,,
5/16/19,FWD,-0.0057,,
5/17/19,FWD,-0.0067,,
5/20/19,FWD,0.0085,,
5/21/19,FWD,-0.0028,,
5/22/19,FWD,-0.0118,,
5/23/19,FWD,0.0015,,
5/24/19,FWD,-0.0084,,
5/28/19,FWD,-0.0069,,
5/29/19,FWD,0.0022,,
5/30/19,FWD,-0.013,,
5/31/19,FWD,-0.0028,,
6/3/19,FWD,0.0215,,
6/4/19,FWD,0.0083,,
6/5/19,FWD,0.0064,,
6/6/19,FWD,0.0106,,
6/7/19,FWD,0.0047,,
6/10/19,FWD,-0.0003,,
6/11/19,FWD,-0.002,,
6/12/19,FWD,0.0044,,
6/13/19,FWD,-0.0015,,
6/14/19,FWD,0.0009,,
6/17/19,FWD,0.0097,,
6/18/19,FWD,0.003,,
6/19/19,FWD,0.0096,,
6/20/19,FWD,-0.0012,,
6/21/19,FWD,-0.0017,,
6/24/19,FWD,-0.0095,,
6/25/19,FWD,-0.0012,,
6/26/19,FWD,0.004,,
6/27/19,FWD,0.0058,,
6/28/19,FWD,0.0077,,
7/1/19,FWD,0.003,,
7/2/19,FWD,0.0079,,
7/3/19,FWD,-0.0017,,
7/5/19,FWD,-0.0048,,
7/8/19,FWD,0.0015,,
7/9/19,FWD,0.0045,,
7/10/19,FWD,0.0023,,
7/11/19,FWD,0.0047,,
7/12/19,FWD,0.0002,,
7/15/19,FWD,-0.0034,,
7/16/19,FWD,-0.0065,,
7/17/19,FWD,0.0037,,
7/18/19,FWD,-0.0061,,
7/19/19,FWD,0.0029,,
7/22/19,FWD,0.0069,,
7/23/19,FWD,0.0047,,
7/24/19,FWD,-0.0053,,
7/25/19,FWD,0.0074,,
7/26/19,FWD,-0.0016,,
7/29/19,FWD,-0.0025,,
7/30/19,FWD,-0.0109,,
7/31/19,FWD,-0.0089,,
8/1/19,FWD,-0.0072,,
8/2/19,FWD,-0.0297,,
8/5/19,FWD,0.0131,,
8/6/19,FWD,0.0008,,
8/7/19,FWD,0.019,,
8/8/19,FWD,-0.0065,,
8/9/19,FWD,-0.0118,,
8/12/19,FWD,0.0148,,
8/13/19,FWD,-0.029,,
8/14/19,FWD,0.0027,,
8/15/19,FWD,0.0146,,
8/16/19,FWD,0.0122,,
8/19/19,FWD,-0.0078,,
8/20/19,FWD,0.0083,,
8/21/19,FWD,-0.0005,,
8/22/19,FWD,-0.0259,,
8/23/19,FWD,0.0111,,
8/26/19,FWD,-0.0032,,
8/27/19,FWD,0.0066,,
8/28/19,FWD,0.0129,,
8/29/19,FWD,0.0008,,
8/30/19,FWD,-0.0068,,
9/3/19,FWD,0.0109,,
9/4/19,FWD,0.0132,,
9/5/19,FWD,0.0009,,
9/6/19,FWD,0,,
9/9/19,FWD,0.0004,,
9/10/19,FWD,0.0073,,
9/11/19,FWD,0.003,,
9/12/19,FWD,-0.0004,,
9/13/19,FWD,-0.0031,,
9/16/19,FWD,0.0026,,
9/17/19,FWD,0.0003,,
9/18/19,FWD,0.0001,,
9/19/19,FWD,-0.0048,,
9/20/19,FWD,-0.0001,,
9/23/19,FWD,-0.0083,,
9/24/19,FWD,0.0062,,
9/25/19,FWD,-0.0024,,
9/26/19,FWD,-0.0052,,
9/27/19,FWD,0.0051,,
9/30/19,FWD,-0.0122,,
10/1/19,FWD,-0.0179,,
10/2/19,FWD,0.0082,,
10/3/19,FWD,0.0142,,
10/4/19,FWD,-0.0045,,
10/7/19,FWD,-0.0155,,
10/8/19,FWD,0.0094,,
10/9/19,FWD,0.0064,,
10/10/19,FWD,0.011,,
10/11/19,FWD,-0.0014,,
10/14/19,FWD,0.01,,
10/15/19,FWD,-0.0019,,
10/16/19,FWD,0.0028,,
10/17/19,FWD,-0.0039,,
10/18/19,FWD,0.0069,,
10/21/19,FWD,-0.0035,,
10/22/19,FWD,0.0029,,
10/23/19,FWD,0.0019,,
10/24/19,FWD,0.0041,,
10/25/19,FWD,0.0056,,
10/28/19,FWD,-0.0008,,
10/29/19,FWD,0.0033,,
10/30/19,FWD,-0.003,,
10/31/19,FWD,0.0098,,
11/1/19,FWD,0.0037,,
11/4/19,FWD,-0.0012,,
11/5/19,FWD,0.0008,,
11/6/19,FWD,0.0032,,
11/7/19,FWD,0.0027,,
11/8/19,FWD,-0.002,,
11/11/19,FWD,0.0016,,
11/12/19,FWD,0.0007,,
11/13/19,FWD,0.0011,,
11/14/19,FWD,0.0079,,
11/15/19,FWD,0.0005,,
11/18/19,FWD,-0.0005,,
11/19/19,FWD,-0.0036,,
11/20/19,FWD,-0.0015,,
11/21/19,FWD,0.0022,,
11/22/19,FWD,0.0076,,
11/25/19,FWD,0.0022,,
11/26/19,FWD,0.0043,,
11/27/19,FWD,-0.0038,,
11/29/19,FWD,-0.0086,,
12/2/19,FWD,-0.0066,,
12/3/19,FWD,0.0064,,
12/4/19,FWD,0.0018,,
12/5/19,FWD,0.0092,,
12/6/19,FWD,-0.0031,,
12/9/19,FWD,-0.0011,,
12/10/19,FWD,0.0029,,
12/11/19,FWD,0.0087,,
12/12/19,FWD,0.0002,,
12/13/19,FWD,0.0072,,
12/16/19,FWD,0.0003,,
12/17/19,FWD,-0.0003,,
12/18/19,FWD,0.0045,,
12/19/19,FWD,0.005,,
12/20/19,FWD,0.0009,,
12/23/19,FWD,-0.0001,,
12/24/19,FWD,0.0052,,
12/26/19,FWD,0,,
12/27/19,FWD,-0.0056,,
12/30/19,FWD,0.003,,
12/31/19,FWD,0.0085,,
1/2/20,FWD,-0.007,,
1/3/20,FWD,0.0035,,
1/6/20,FWD,-0.0027,,
1/7/20,FWD,0.0049,,
1/8/20,FWD,0.0069,,
1/9/20,FWD,-0.0029,,
1/10/20,FWD,0.007,,
1/13/20,FWD,-0.0014,,
1/14/20,FWD,0.0019,,
1/15/20,FWD,0.0084,,
1/16/20,FWD,0.0039,,
1/17/20,FWD,-0.0026,,
1/21/20,FWD,0.0003,,
1/22/20,FWD,0.0012,,
1/23/20,FWD,-0.009,,
1/24/20,FWD,-0.0157,,
1/27/20,FWD,0.0101,,
1/28/20,FWD,-0.0008,,
1/29/20,FWD,0.0033,,
1/30/20,FWD,-0.0176,,
1/31/20,FWD,0.0073,,
2/3/20,FWD,0.015,,
2/4/20,FWD,0.0113,,
2/5/20,FWD,0.0035,,
2/6/20,FWD,-0.0052,,
2/7/20,FWD,0.0075,,
2/10/20,FWD,0.0017,,
2/11/20,FWD,0.0065,,
2/12/20,FWD,-0.0013,,
2/13/20,FWD,0.002,,
2/14/20,FWD,-0.0029,,
2/18/20,FWD,0.0049,,
2/19/20,FWD,-0.0038,,
2/20/20,FWD,-0.0105,,
2/21/20,FWD,-0.0334,,
2/24/20,FWD,-0.0303,,
2/25/20,FWD,-0.0038,,
2/26/20,FWD,-0.044,,
2/27/20,FWD,-0.0081,,
2/28/20,FWD,0.0461,,
3/2/20,FWD,-0.0281,,
3/3/20,FWD,0.0423,,
3/4/20,FWD,-0.0337,,
3/5/20,FWD,-0.017,,
3/6/20,FWD,-0.0759,,
3/9/20,FWD,0.0494,,
3/10/20,FWD,-0.0488,,
3/11/20,FWD,-0.0949,,
3/12/20,FWD,0.0932,,
3/13/20,FWD,-0.1198,,
3/16/20,FWD,0.06,,
3/17/20,FWD,-0.0518,,
3/18/20,FWD,0.0048,,
3/19/20,FWD,-0.0432,,
3/20/20,FWD,-0.0293,,
3/23/20,FWD,0.0939,,
3/24/20,FWD,0.0115,,
3/25/20,FWD,0.0625,,
3/26/20,FWD,-0.0337,,
3/27/20,FWD,0.0337,,
3/30/20,FWD,-0.0159,,
3/31/20,FWD,-0.0441,,
4/1/20,FWD,0.023,,
4/2/20,FWD,-0.015,,
4/3/20,FWD,0.0703,,
4/6/20,FWD,-0.0016,,
4/7/20,FWD,0.0343,,
4/8/20,FWD,0.0146,,
4/9/20,FWD,-0.0101,,
4/13/20,FWD,0.0307,,
4/14/20,FWD,-0.022,,
4/15/20,FWD,0.0058,,
4/16/20,FWD,0.0268,,
4/17/20,FWD,-0.0179,,
4/20/20,FWD,-0.0306,,
4/21/20,FWD,0.023,,
4/22/20,FWD,-0.0005,,
4/23/20,FWD,0.0139,,
4/24/20,FWD,0.0147,,
4/27/20,FWD,-0.0052,,
4/28/20,FWD,0.0266,,
4/29/20,FWD,-0.0092,,
4/30/20,FWD,-0.0279,,
5/1/20,FWD,0.0043,,
5/4/20,FWD,0.009,,
5/5/20,FWD,-0.0069,,
5/6/20,FWD,0.0119,,
5/7/20,FWD,0.0171,,
5/8/20,FWD,0.0002,,
5/11/20,FWD,-0.0204,,
5/12/20,FWD,-0.0174,,
5/13/20,FWD,0.0117,,
5/14/20,FWD,0.004,,
5/15/20,FWD,0.0316,,
5/18/20,FWD,-0.0104,,
5/19/20,FWD,0.0168,,
5/20/20,FWD,-0.0077,,
5/21/20,FWD,0.0025,,
5/22/20,FWD,0.0123,,
5/26/20,FWD,0.0148,,
5/27/20,FWD,-0.002,,
5/28/20,FWD,0.005,,
5/29/20,FWD,0.0038,,
6/1/20,FWD,0.0082,,
6/2/20,FWD,0.0138,,
6/3/20,FWD,-0.0032,,
6/4/20,FWD,0.0262,,
6/5/20,FWD,0.0121,,
6/8/20,FWD,-0.0077,,
6/9/20,FWD,-0.0053,,
6/10/20,FWD,-0.0588,,
6/11/20,FWD,0.0134,,
6/12/20,FWD,0.0083,,
6/15/20,FWD,0.019,,
6/16/20,FWD,-0.0036,,
6/17/20,FWD,0.0006,,
6/18/20,FWD,-0.0055,,
6/19/20,FWD,0.0065,,
6/22/20,FWD,0.0043,,
6/23/20,FWD,-0.0258,,
6/24/20,FWD,0.011,,
6/25/20,FWD,-0.0242,,
6/26/20,FWD,0.0148,,
6/29/20,FWD,0.0155,,
6/30/20,FWD,0.0051,,
7/1/20,FWD,0.0048,,
7/2/20,FWD,0.0159,,
7/6/20,FWD,-0.0108,,
7/7/20,FWD,0.0078,,
7/8/20,FWD,-0.0054,,
7/9/20,FWD,0.0105,,
7/10/20,FWD,-0.0094,,
7/13/20,FWD,0.0135,,
7/14/20,FWD,0.0091,,
7/15/20,FWD,-0.0034,,
7/16/20,FWD,0.0029,,
7/17/20,FWD,0.0084,,
7/20/20,FWD,0.0017,,
7/21/20,FWD,0.0058,,
7/22/20,FWD,-0.0122,,
7/23/20,FWD,-0.0062,,
7/24/20,FWD,0.0074,,
7/27/20,FWD,-0.0065,,
7/28/20,FWD,0.0124,,
7/29/20,FWD,-0.0036,,
7/30/20,FWD,0.0078,,
7/31/20,FWD,0.0072,,
8/3/20,FWD,0.0036,,
8/4/20,FWD,0.0064,,
8/5/20,FWD,0.0065,,
8/6/20,FWD,0.0008,,
8/7/20,FWD,0.0028,,
8/10/20,FWD,-0.008,,
8/11/20,FWD,0.0141,,
8/12/20,FWD,-0.0018,,
8/13/20,FWD,-0.0001,,
8/14/20,FWD,0.0027,,
8/17/20,FWD,0.0025,,
8/18/20,FWD,-0.0042,,
8/19/20,FWD,0.0032,,
8/20/20,FWD,0.0035,,
8/21/20,FWD,0.0102,,
8/24/20,FWD,0.0036,,
8/25/20,FWD,0.0102,,
8/26/20,FWD,0.0017,,
8/27/20,FWD,0.0068,,
8/28/20,FWD,-0.0021,,
8/31/20,FWD,0.0075,,
9/1/20,FWD,0.0155,,
9/2/20,FWD,-0.0349,,
9/3/20,FWD,-0.0081,,
9/4/20,FWD,-0.0277,,
9/8/20,FWD,0.0202,,
9/9/20,FWD,-0.0175,,
9/10/20,FWD,0.0006,,
9/11/20,FWD,0.0131,,
9/14/20,FWD,0.0052,,
9/15/20,FWD,-0.0046,,
9/16/20,FWD,-0.0084,,
9/17/20,FWD,-0.0112,,
9/18/20,FWD,-0.0115,,
9/21/20,FWD,0.0105,,
9/22/20,FWD,-0.0236,,
9/23/20,FWD,0.003,,
9/24/20,FWD,0.016,,
9/25/20,FWD,0.0161,,
9/28/20,FWD,-0.0047,,
9/29/20,FWD,0.0083,,
9/30/20,FWD,0.0054,,
10/1/20,FWD,-0.0096,,
10/2/20,FWD,0.0181,,
10/5/20,FWD,-0.0139,,
10/6/20,FWD,0.0174,,
10/7/20,FWD,0.0083,,
10/8/20,FWD,0.0088,,
10/9/20,FWD,0.0164,,
10/12/20,FWD,-0.0063,,
10/13/20,FWD,-0.0065,,
10/14/20,FWD,-0.0015,,
10/15/20,FWD,0.0002,,
10/16/20,FWD,-0.0163,,
10/19/20,FWD,0.0047,,
10/20/20,FWD,-0.0022,,
10/21/20,FWD,0.0053,,
10/22/20,FWD,0.0035,,
10/23/20,FWD,-0.0186,,
10/26/20,FWD,-0.003,,
10/27/20,FWD,-0.0353,,
10/28/20,FWD,0.012,,
10/29/20,FWD,-0.012,,
10/30/20,FWD,0.0123,,
11/2/20,FWD,0.0178,,
11/3/20,FWD,0.022,,
11/4/20,FWD,0.0197,,
11/5/20,FWD,-0.0002,,
11/6/20,FWD,0.0118,,
11/9/20,FWD,-0.0012,,
11/10/20,FWD,0.0077,,
11/11/20,FWD,-0.0098,,
11/12/20,FWD,0.0137,,
11/13/20,FWD,0.0117,,
11/16/20,FWD,-0.0046,,
11/17/20,FWD,-0.0114,,
11/18/20,FWD,0.004,,
11/19/20,FWD,-0.0068,,
11/20/20,FWD,0.0057,,
11/23/20,FWD,0.0162,,
11/24/20,FWD,-0.0015,,
11/25/20,FWD,0.0025,,
11/27/20,FWD,-0.0044,,
11/30/20,FWD,0.0113,,
12/1/20,FWD,0.0019,,
12/2/20,FWD,-0.0004,,
12/3/20,FWD,0.0089,,
12/4/20,FWD,-0.0019,,
12/7/20,FWD,0.0028,,
12/8/20,FWD,-0.0079,,
12/9/20,FWD,-0.0012,,
12/10/20,FWD,-0.0012,,
12/11/20,FWD,-0.0042,,
12/14/20,FWD,0.0129,,
12/15/20,FWD,0.0018,,
12/16/20,FWD,0.0058,,
12/17/20,FWD,-0.0034,,
12/18/20,FWD,-0.0039,,
12/21/20,FWD,-0.002,,
12/22/20,FWD,0.0008,,
12/23/20,FWD,0.0036,,
12/24/20,FWD,0.0087,,
12/28/20,FWD,-0.0022,,
12/29/20,FWD,0.0015,,
12/30/20,FWD,0.0065,,
12/31/20,FWD,-0.0147,,
1/4/21,FWD,0.0072,,
1/5/21,FWD,0.0057,,
1/6/21,FWD,0.0151,,
1/7/21,FWD,0.0056,,
1/8/21,FWD,-0.0066,,
1/11/21,FWD,0.0004,,
1/12/21,FWD,0.0023,,
1/13/21,FWD,-0.0036,,
1/14/21,FWD,-0.0072,,
1/15/21,FWD,0.0082,,
1/19/21,FWD,0.0139,,
1/20/21,FWD,0.0004,,
1/21/21,FWD,-0.003,,
1/22/21,FWD,0.0036,,
1/25/21,FWD,-0.0015,,
1/26/21,FWD,-0.0257,,
1/27/21,FWD,0.0099,,
1/28/21,FWD,-0.0192,,
1/29/21,FWD,0.0161,,
2/1/21,FWD,0.0139,,
2/2/21,FWD,0.001,,
2/3/21,FWD,0.011,,
2/4/21,FWD,0.004,,
2/5/21,FWD,0.0074,,
2/8/21,FWD,-0.0009,,
2/9/21,FWD,-0.0003,,
2/10/21,FWD,0.0019,,
2/11/21,FWD,0.0048,,
2/12/21,FWD,-0.0004,,
2/16/21,FWD,-0.0002,,
2/17/21,FWD,-0.0044,,
2/18/21,FWD,-0.0018,,
2/19/21,FWD,-0.0076,,
2/22/21,FWD,0.0013,,
2/23/21,FWD,0.0114,,
2/24/21,FWD,-0.0243,,
2/25/21,FWD,-0.0046,,
2/26/21,FWD,0.0238,,
3/1/21,FWD,-0.0081,,
3/2/21,FWD,-0.013,,
3/3/21,FWD,-0.0132,,
3/4/21,FWD,0.0195,,
3/5/21,FWD,-0.0053,,
3/8/21,FWD,0.0142,,
3/9/21,FWD,0.0061,,
3/10/21,FWD,0.0105,,
3/11/21,FWD,0.0013,,
3/12/21,FWD,0.0065,,
3/15/21,FWD,-0.0015,,
3/16/21,FWD,0.0029,,
3/17/21,FWD,-0.0147,,
3/18/21,FWD,-0.0005,,
3/19/21,FWD,0.007,,
3/22/21,FWD,-0.0076,,
3/23/21,FWD,-0.0054,,
3/24/21,FWD,0.0053,,
3/25/21,FWD,0.0166,,
3/26/21,FWD,-0.0009,,
3/29/21,FWD,-0.0031,,
3/30/21,FWD,0.0037,,
3/31/21,FWD,0.0118,,
4/1/21,FWD,0.0146,,
4/5/21,FWD,-0.0009,,
4/6/21,FWD,0.0015,,
4/7/21,FWD,0.0045,,
4/8/21,FWD,0.0077,,
4/9/21,FWD,-0.0002,,
4/12/21,FWD,0.0033,,
4/13/21,FWD,-0.004,,
4/14/21,FWD,0.0111,,
4/15/21,FWD,0.0036,,
4/16/21,FWD,-0.0053,,
4/19/21,FWD,-0.0068,,
4/20/21,FWD,0.0093,,
4/21/21,FWD,-0.0091,,
4/22/21,FWD,0.011,,
4/23/21,FWD,0.0018,,
4/26/21,FWD,-0.0002,,
4/27/21,FWD,-0.0008,,
4/28/21,FWD,0.0068,,
4/29/21,FWD,-0.0071,,
4/30/21,FWD,0.0027,,
5/3/21,FWD,-0.0067,,
5/4/21,FWD,0.0007,,
5/5/21,FWD,0.0083,,
5/6/21,FWD,0.0075,,
5/7/21,FWD,-0.0104,,
5/10/21,FWD,-0.0087,,
5/11/21,FWD,-0.0213,,
5/12/21,FWD,0.0123,,
5/13/21,FWD,0.015,,
5/14/21,FWD,-0.0025,,
5/17/21,FWD,-0.0084,,
5/18/21,FWD,-0.0028,,
5/19/21,FWD,0.0106,,
5/20/21,FWD,-0.0007,,
5/21/21,FWD,0.01,,
5/24/21,FWD,-0.0021,,
5/25/21,FWD,0.0019,,
5/26/21,FWD,0.0013,,
5/27/21,FWD,0.0009,,
5/28/21,FWD,-0.0005,,
6/1/21,FWD,0.0016,,
6/2/21,FWD,-0.0035,,
6/3/21,FWD,0.0088,,
6/4/21,FWD,-0.0008,,
6/7/21,FWD,0.0002,,
6/8/21,FWD,-0.0018,,
6/9/21,FWD,0.0047,,
6/10/21,FWD,0.002,,
6/11/21,FWD,0.0021,,
6/14/21,FWD,-0.002,,
6/15/21,FWD,-0.0054,,
6/16/21,FWD,-0.0004,,
6/17/21,FWD,-0.0131,,
6/18/21,FWD,0.014,,
6/21/21,FWD,0.0051,,
6/22/21,FWD,-0.0011,,
6/23/21,FWD,0.0059,,
6/24/21,FWD,0.0033,,
6/25/21,FWD,0.0023,,
6/28/21,FWD,0.0004,,
6/29/21,FWD,0.0014,,
6/30/21,FWD,0.0053,,
7/1/21,FWD,0.0076,,
7/2/21,FWD,-0.002,,
7/6/21,FWD,0.0034,,
7/7/21,FWD,-0.0084,,
7/8/21,FWD,0.0113,,
7/9/21,FWD,0.0034,,
7/12/21,FWD,-0.0035,,
7/13/21,FWD,0.0013,,
7/14/21,FWD,-0.0032,,
7/15/21,FWD,-0.0075,,
7/16/21,FWD,-0.0159,,
7/19/21,FWD,0.0152,,
7/20/21,FWD,0.0082,,
7/21/21,FWD,0.0021,,
7/22/21,FWD,0.0102,,
7/23/21,FWD,0.0024,,
7/26/21,FWD,-0.0047,,
7/27/21,FWD,-0.0002,,
7/28/21,FWD,0.0043,,
7/29/21,FWD,-0.0053,,
7/30/21,FWD,-0.0018,,
8/2/21,FWD,0.0082,,
8/3/21,FWD,-0.0046,,
8/4/21,FWD,0.0061,,
8/5/21,FWD,0.0018,,
8/6/21,FWD,-0.0009,,
8/9/21,FWD,0.001,,
8/10/21,FWD,0.0025,,
8/11/21,FWD,0.0032,,
8/12/21,FWD,0.0016,,
8/13/21,FWD,0.0026,,
8/16/21,FWD,-0.007,,
8/17/21,FWD,-0.0106,,
8/18/21,FWD,0.0013,,
8/19/21,FWD,0.0082,,
8/20/21,FWD,0.0086,,
8/23/21,FWD,0.0015,,
8/24/21,FWD,0.0022,,
8/25/21,FWD,-0.0058,,
8/26/21,FWD,0.0088,,
8/27/21,FWD,0.0044,,
8/30/21,FWD,-0.0012,,
8/31/21,FWD,0.0004,,
9/1/21,FWD,0.003,,
9/2/21,FWD,-0.0003,,
9/3/21,FWD,-0.0034,,
9/7/21,FWD,-0.0013,,
9/8/21,FWD,-0.0045,,
9/9/21,FWD,-0.0077,,
9/10/21,FWD,0.0023,,
9/13/21,FWD,-0.0055,,
9/14/21,FWD,0.0085,,
9/15/21,FWD,-0.0015,,
9/16/21,FWD,-0.0091,,
9/17/21,FWD,-0.017,,
9/20/21,FWD,-0.0008,,
9/21/21,FWD,0.0095,,
9/22/21,FWD,0.0122,,
9/23/21,FWD,0.0015,,
9/24/21,FWD,-0.0028,,
9/27/21,FWD,-0.0203,,
9/28/21,FWD,0.0017,,
9/29/21,FWD,-0.0118,,
9/30/21,FWD,0.0115,,
10/1/21,FWD,-0.0129,,
10/4/21,FWD,0.0106,,
10/5/21,FWD,0.0041,,
10/6/21,FWD,0.0085,,
10/7/21,FWD,-0.0019,,
10/8/21,FWD,-0.0069,,
10/11/21,FWD,-0.0024,,
10/12/21,FWD,0.003,,
10/13/21,FWD,0.0172,,
10/14/21,FWD,0.0075,,
10/15/21,FWD,0.0034,,
10/18/21,FWD,0.0074,,
10/19/21,FWD,0.0037,,
10/20/21,FWD,0.0031,,
10/21/21,FWD,-0.0011,,
10/22/21,FWD,0.0048,,
10/25/21,FWD,0.0018,,
10/26/21,FWD,-0.005,,
10/27/21,FWD,0.0099,,
10/28/21,FWD,0.0021,,
10/29/21,FWD,0.0018,,
11/1/21,FWD,0.0037,,
11/2/21,FWD,0.0065,,
11/3/21,FWD,0.0043,,
11/4/21,FWD,0.0038,,
11/5/21,FWD,0.0009,,
11/8/21,FWD,-0.0034,,
11/9/21,FWD,-0.008,,
11/10/21,FWD,0.0006,,
11/11/21,FWD,0.0073,,
11/12/21,FWD,0,,
11/15/21,FWD,0.0039,,
11/16/21,FWD,-0.0024,,
11/17/21,FWD,0.0035,,
11/18/21,FWD,-0.0014,,
11/19/21,FWD,-0.0031,,
11/22/21,FWD,0.0017,,
11/23/21,FWD,0.0023,,
11/24/21,FWD,-0.0227,,
11/26/21,FWD,0.0133,,
11/29/21,FWD,-0.0188,,
11/30/21,FWD,-0.0117,,
12/1/21,FWD,0.0144,,
12/2/21,FWD,-0.0084,,
12/3/21,FWD,0.0118,,
12/6/21,FWD,0.0207,,
12/7/21,FWD,0.0031,,
12/8/21,FWD,-0.0071,,
12/9/21,FWD,0.0096,,
12/10/21,FWD,-0.0091,,
12/13/21,FWD,-0.0073,,
12/14/21,FWD,0.0164,,
12/15/21,FWD,-0.0087,,
12/16/21,FWD,-0.0102,,
12/17/21,FWD,-0.0114,,
12/20/21,FWD,0.0179,,
12/21/21,FWD,0.0103,,
12/22/21,FWD,0.0062,,
12/23/21,FWD,0.0139,,
12/27/21,FWD,-0.001,,
12/28/21,FWD,0.0014,,
12/29/21,FWD,-0.0029,,
12/30/21,FWD,-0.0026,,
12/31/21,FWD,0.0064,,
1/3/22,FWD,-0.0006,,
1/4/22,FWD,-0.0193,,
1/5/22,FWD,-0.0009,,
1/6/22,FWD,-0.0039,,
1/7/22,FWD,-0.0014,,
1/10/22,FWD,0.0092,,
1/11/22,FWD,0.0028,,
1/12/22,FWD,-0.0141,,
1/13/22,FWD,0.0008,,
1/14/22,FWD,-0.0184,,
1/18/22,FWD,-0.0097,,
1/19/22,FWD,-0.011,,
1/20/22,FWD,-0.0189,,
1/21/22,FWD,0.0028,,
1/24/22,FWD,-0.0122,,
1/25/22,FWD,-0.0015,,
1/26/22,FWD,-0.0053,,
1/27/22,FWD,0.0245,,
1/28/22,FWD,0.0189,,
1/31/22,FWD,0.0069,,
2/1/22,FWD,0.0094,,
2/2/22,FWD,-0.0243,,
2/3/22,FWD,0.0053,,
2/4/22,FWD,-0.0037,,
2/7/22,FWD,0.0084,,
2/8/22,FWD,0.0146,,
2/9/22,FWD,-0.018,,
2/10/22,FWD,-0.0189,,
2/11/22,FWD,-0.0038,,
2/14/22,FWD,0.0159,,
2/15/22,FWD,0.001,,
2/16/22,FWD,-0.0211,,
2/17/22,FWD,-0.007,,
2/18/22,FWD,-0.0101,,
2/22/22,FWD,-0.0184,,
2/23/22,FWD,0.015,,
2/24/22,FWD,0.0225,,
2/25/22,FWD,-0.0023,,
2/28/22,FWD,-0.0154,,
3/1/22,FWD,0.0187,,
3/2/22,FWD,-0.0051,,
3/3/22,FWD,-0.0079,,
3/4/22,FWD,-0.0295,,
3/7/22,FWD,-0.0072,,
3/8/22,FWD,0.0259,,
3/9/22,FWD,-0.0042,,
3/10/22,FWD,-0.0129,,
3/11/22,FWD,-0.0072,,
3/14/22,FWD,0.0214,,
3/15/22,FWD,0.0224,,
3/16/22,FWD,0.0124,,
3/17/22,FWD,0.0117,,
3/18/22,FWD,-0.0004,,
3/21/22,FWD,0.0113,,
3/22/22,FWD,-0.0122,,
3/23/22,FWD,0.0144,,
3/24/22,FWD,0.0051,,
3/25/22,FWD,0.0071,,
3/28/22,FWD,0.0123,,
3/29/22,FWD,-0.0062,,
3/30/22,FWD,-0.0156,,
3/31/22,FWD,0.0034,,
4/1/22,FWD,0.0081,,
4/4/22,FWD,-0.0124,,
4/5/22,FWD,-0.0097,,
4/6/22,FWD,0.0044,,
4/7/22,FWD,-0.0026,,
4/8/22,FWD,-0.0169,,
4/11/22,FWD,-0.0034,,
4/12/22,FWD,0.0114,,
4/13/22,FWD,-0.0121,,
4/14/22,FWD,-0.0002,,
4/18/22,FWD,0.0161,,
4/19/22,FWD,-0.0006,,
4/20/22,FWD,-0.0147,,
4/21/22,FWD,-0.0277,,
4/22/22,FWD,0.0057,,
4/25/22,FWD,-0.0281,,
4/26/22,FWD,0.0021,,
4/27/22,FWD,0.0248,,
4/28/22,FWD,-0.0362,,
4/29/22,FWD,0.0057,,
5/2/22,FWD,0.0048,,
5/3/22,FWD,0.0299,,
5/4/22,FWD,-0.0355,,
5/5/22,FWD,-0.0055,,
5/6/22,FWD,-0.032,,
5/9/22,FWD,0.0025,,
5/10/22,FWD,-0.0164,,
5/11/22,FWD,-0.0009,,
5/12/22,FWD,0.024,,
